youtubeId,itemLabel,performerLabel,youtubeViews,year,genreLabel
vV44XyWpOfE,Bounce with Me,Kreesha Turner,389013.0,2007.0,dance-pop
6aoPHfo0jYA,Short But Funky,Too Short,388534.0,1990.0,hip hop music
dLDwY2mOz28,Hollywood,Irama,387695.0,2023.0,pop music
5mtyUMsqQbA,Alcoholic,Starsailor,387462.0,2001.0,
qDLkoGVZqUQ,Q3794222,Videomind,387227.0,2011.0,
tDVRpXwqD1o,Q3857158,Verdena,387016.0,2011.0,
cGF5UbFYmK0,Breathless,Jerry Lee Lewis,386849.0,1958.0,rock and roll
BUwADxmTDQ4,Taxi Driver,Joan Thiele,386634.0,-1.0,
A0qF3Ke-R2I,Gospodin Zaet,Nelina,386224.0,2015.0,folk-pop
dlq9PecSD5o,Goin' Down,Melanie C,386091.0,1999.0,
Nz-iVxjOxGE,Arnaq,None,385924.0,-1.0,
zrDEJvq6-ME,Destinazione mare,Tiziano Ferro,385836.0,2023.0,pop music
RaO1o6ibR28,All Over You,Live,385762.0,1995.0,alternative rock
OmMHlQW2oU0,Fino al Blackout,Baby K,385746.0,2024.0,pop music
NlJvR_yjtF4,Show Me Love,Yaki-Da,385523.0,1994.0,
k4fa_ytiIaI,This Time,Melanie C,385479.0,2007.0,pop rock
DKKnFaVMaig,I Can't Live Without You,Al Walser,385017.0,2012.0,Eurodance
vr04x-rWFMU,Carry On,Martha Wash,384518.0,1992.0,dance-pop
dKeO-25hfCI,Wake Me Up,Mai Kuraki,384304.0,2014.0,J-pop
nY0Y1AwOyw0,Shores of India,The Gentle Storm,384094.0,2015.0,folk music
suuw6_-Tl4U,Megamix,Gloria Estefan,383617.0,1992.0,dance music
n6QZeN6ZaIY,Patatine,Dargen D'Amico,383586.0,2022.0,pop music
9franyqa-R8,Tra un anno,Samuel,383580.0,2020.0,
E4LD9eZ8ek4,Voglio amarti,Iva Zanicchi,383121.0,2022.0,
TixY8SQUEAI,This Old Heart of Mine (Is Weak for You),The Isley Brothers,383056.0,1966.0,soul
nJrLlQWVOuM,L'alba di domani,Tiromancino,383055.0,2007.0,
g25NwRGdFyk,A’ vita senz’ e te (Me fà paura),Rocco Hunt,382775.0,2022.0,pop music
5quAcFIDAMQ,Run (I'm a Natural Disaster),Gnarls Barkley,382580.0,2008.0,contemporary R&B
DduE7ZtxPrs,The Sweetest Girl,Scritti Politti,382240.0,1981.0,synth-pop
sDAZE7WUjHc,Bad To Myself,Greyson Chance,381947.0,2020.0,"pop music, soul, indie pop"
hqHYlPe7tFs,I Think I Can Beat Mike Tyson,DJ Jazzy Jeff & the Fresh Prince,381758.0,1989.0,East Coast hip hop
BXiXljKgMmU,Thoughts,Ramp,381749.0,1992.0,rock music
nafw13PjI3k,Barriere,Holden,381254.0,2020.0,pop music
36nWNAvtwrw,Can U Dig It?,Pop Will Eat Itself,381249.0,1989.0,electronic rock
t2ulYpoNXC0,Give This Christmas Away,Matthew West,380996.0,2009.0,Christmas music
HFLF3UJzYoo,The Many Ways,Usher,380389.0,1997.0,contemporary R&B
O7TWm6lkxhU,Over the Mountains,Bosson,380334.0,2001.0,pop music
RRuIkwEO3CM,Eazy-Duz-It,Eazy-E,379858.0,1989.0,West Coast hip hop
z75AF_aEOpI,Neve al sole,Ultimo,379827.0,2024.0,pop music
LX0cXncd46s,Numb (Merk & Kremont and Svea),Merk & Kremont,379670.0,2020.0,
tMW6TdxhhMg,L.M.L. (song),Nu Virgos,379535.0,2006.0,
YBzUz4WbrdM,Chi l'ha detto,Raffaella Carrà,379458.0,2018.0,
En6iGamLwso,Hollow Man,R.E.M.,379094.0,2008.0,alternative rock
_ehhhJOPvLE,It Keep Rainin' (Tears From My Eyes),Bitty McLean,379059.0,1993.0,reggae
XQwyCRm4uWo,Hey!,Paola e Chiara,378522.0,2002.0,
cRhJzdDFFHA,Haba Haba,Stella Mwangi,378340.0,2011.0,pop music
dsMU2pOCBuw,Honeybrains,Royal Blood,378117.0,2022.0,garage rock
9HpexvQZrKA,Champagne,Salt-N-Pepa,377513.0,1996.0,hip hop music
zPuIWRw4yxs,...solo con te,Alex Britti,377329.0,2006.0,
CY5qK6l2q2Y,Blind,Feder,376922.0,2015.0,dance music
--a78z8kvww,Any Emotions,Mini Mansions,376643.0,2015.0,indie pop
EMGR5sm-V1U,Esce ma non mi rosica,Nanowar of Steel,376462.0,2018.0,heavy metal
qHC6wSwTUYU,All Hooked Up,All Saints,375475.0,2001.0,
485xy7Ck638,OK,Big Brovaz,375152.0,2003.0,hip hop music
8KhQ1ut6cV4,I Don't Give a Fuck,Tupac Shakur,375143.0,2002.0,protest song
H1f7vc8YZZQ,Affermativo,Jovanotti,374820.0,2018.0,pop rap
MBj9KyvLxGg,Do You Love Me at All,Jett Rebel,374712.0,2013.0,pop music
qKVsF2yiAUA,Rescue Me,Madonna,374535.0,1991.0,
1rFY0HGRR74,Para el sol,Enrico Nigiotti,374473.0,2020.0,pop music
1J9Xe0gzjCA,All I Want Is a Life,Tim McGraw,374216.0,1996.0,country music
sCN0l3M4veU,Uffa,Galeffi,374107.0,2018.0,
jz3kX4X9KvQ,Lethal Weapon,Ice-T,373864.0,1989.0,hip hop music
iBdZGKVjjm4,S.T.I.K. (Sä tuoksut ihan kesälomalta),Kasmir,373823.0,-1.0,pop music
Q1KdAEuKy08,Mine,Alice Glass,373809.0,2018.0,gothic rock
t363oZdCXSg,Semaforo,Willie Peyote,373624.0,2020.0,pop rock
Pv1LgWGdhcI,Tutti i miei ricordi,Marco Mengoni,373621.0,2022.0,pop music
7NyPatvPCcs,Romantico ma muori,Pinguini Tattici Nucleari,373602.0,2024.0,pop-punk
SyFF56tBrWc,Exterminate!,Snap!,373563.0,1992.0,Eurodance
Nd-KFm4m9gU,Vinegar,Anna Abreu,372890.0,2008.0,
yhPqSnf5fgU,Rotonda,Thasup,372443.0,2023.0,pop music
70qx0_z6K-A,Fool,Shakira,372046.0,2003.0,pop rock
zqJD7fPSWAc,Boom Boom,Emmy,371983.0,2011.0,pop music
Wye425lfEBg,Faces,Candyland,371475.0,2016.0,
xVZYtawOcX4,Mmh,Rose Villain,371209.0,2024.0,"pop music, reggaeton, Latin music"
IGwDO6j68RQ,Shonen vs Shonen,Zoro l'frerot,371201.0,2022.0,"rap, hip hop music, trap music"
oAJcAaJHbWM,Shonen vs Shonen,Zoro l'frerot,371201.0,2022.0,"rap, hip hop music, trap music"
LWjLf0rfvz4,This Little Light,LZ7,371182.0,2010.0,contemporary Christian music
3D1Vi-crPx4,Circles,Tamar Braxton,371101.0,2015.0,
G8sGKFXsK7M,Live Niguz,Onyx,371098.0,1995.0,hip hop music
hR6hivoMdC8,Fuori noi,Gazzelle,370702.0,2020.0,pop music
NS0RxcYEFyo,Bad Babysitter,Princess Superstar,370610.0,2002.0,hip hop music
sX22dFMSNcg,Personal Shopper,Steven Wilson,369824.0,2020.0,electronic rock
qVz_ki46OU0,Sali (Canto dell'anima),Anna Oxa,369712.0,2023.0,
MekNmUno9A8,Coro azzurro,Gli Autogol,369273.0,2021.0,pop music
GH1n_jCa510,Save Defiance,Mark Morton,368656.0,2019.0,heavy metal
IKPczdgdDJU,Passione,Fred De Palma,368499.0,2024.0,bachata
O6-YnElyq1o,Des mots qui sonnent,Céline Dion,368379.0,1991.0,rock music
XdZO99ARasI,I Need a Hot Girl,Hot Boys,368300.0,1999.0,Southern hip hop
1Sy_zvGfEhI,Silnite pechelyat v lyubovta,Nelina,368244.0,2014.0,folk-pop
1D_iEj9i1iY,Just a Lover,Hayden James,368237.0,2016.0,electronic music
jk63FcCIw9g,Stuck,Leprous,368132.0,2017.0,progressive rock
XTljj7YGdZk,Change,Hotel FM,368027.0,2011.0,pop music
cNnXv-kYZ68,Da Doo Ron Ron,The Crystals,367914.0,1963.0,rhythm and blues
f0NNHx-c82k,Q86660193,Briga,367744.0,2019.0,
woEQloRjgu8,Diva,La Rappresentante di Lista,367639.0,2022.0,dance-pop
zi2wZGPGjs0,Psycho,Asking Alexandria,367336.0,2023.0,alternative metal
dsXzW3jmvXU,The Monkeys Are Coming,"Does It Offend You, Yeah?",367235.0,2011.0,new rave
ybx6x8EiP4o,Ballad of Cleo and Joe,Cyndi Lauper,367076.0,1997.0,indie rock
bGyH1JF1Nu4,In My Head,Kailee Morgue,367043.0,2023.0,pop rock
4xkBrGeRkQE,Q85998774,Ethnix,367033.0,1993.0,
P-mNggLY3-0,Verosimile,Arisa,366714.0,2022.0,pop music
m9xBX4CydAA,Whistle for the Choir,The Fratellis,366674.0,2006.0,indie rock
dhQGkT8ojFQ,Me Amarás,Ricky Martin,366535.0,1993.0,Latin pop
Fqh-ucVG510,Jump Rope,Blue October,366438.0,2009.0,alternative rock
gQkiqQ7zZBQ,Keep It Dark,Genesis,366418.0,1981.0,art rock
c9z7oH3ZVBU,Q3665024,Luciano Ligabue,366207.0,1994.0,
04C8E7PUMQo,Breaking My Heart,Reiley,366094.0,2023.0,"pop music, electropop"
CXbncoiKLn8,Free in the Knowledge,The Smile,365988.0,2022.0,
yJoZlDkM9d8,Sansone,J-Ax,365978.0,2021.0,
6XiCNrWIOt0,Lova Lova,Superbus,365311.0,2009.0,pop rock
qz88Dx-_lA4,Bellissima,Annalisa,365255.0,2022.0,pop music
9YivZj9Y5UY,Come to Me,Sarkodie,365193.0,2017.0,
dbBY5y_Ji1I,Yesterday Love,Mai Kuraki,365027.0,2017.0,J-pop
0903kkH-hK4,Change,Ensi,364638.0,2014.0,alternative hip hop
DGDQJdCIPv0,Right Right Now Now,Beastie Boys,364529.0,2004.0,hip hop music
yjpSoEOUgKE,Reply all,Genesis,364043.0,1981.0,pop rock
xhBjRhfqphc,Mangas 5,D.Ace,363979.0,2021.0,"rap, hip hop music"
YIWRIcSZG_w,Let the Beat Control Your Body,2 Unlimited,363809.0,1994.0,Eurodance
B6Z1URdYWFs,Considerando,Max Gazzè,363774.0,2021.0,pop music
Y1WQQPmB6IU,Mi piace molto,Aiello,363647.0,2023.0,pop music
Kk1Kvpds15o,Beat Box,Art of Noise,363593.0,1983.0,"hip hop music, musique concrète"
CXQn_NV_-H4,Q56025917,Pop X,363437.0,2018.0,
GbrpDH_bqe0,Un jour l'amour te trouvera,Johnny Hallyday,363427.0,2013.0,
r-XgFlC6X5c,Reality,Richard Sanderson,363374.0,1980.0,soft rock
BL5xh-wt3Vc,We Have Arrived,Marc Trauner,363166.0,1990.0,hardcore
bol-CaBoBdY,Stay with Me,Kumi Koda,363166.0,2008.0,J-pop
n3IWsifkktA,Baby U Want Me,Michelangelo,363157.0,2024.0,hip hop music
_v0bDfZytwk,Since You Been Gone,Rainbow,362928.0,1979.0,hard rock
58rpopI6hIo,Q17635030,Giusy Ferreri,362736.0,2014.0,
6IhyR-hDT5U,Q108308653,Megan Thee Stallion,362676.0,2021.0,rap
KwHVLFF80ww,Shiftee,Onyx,362465.0,1993.0,hip hop music
L87TIGYLzEg,Spettacolare,Maninni,362462.0,2024.0,pop music
4MPk53m8fmQ,Day One/Vivien,Crosses,362148.0,2022.0,electronic rock
RamYQrvsUy4,Royal Chocolate Flush,Misia,362111.0,2007.0,"hip hop music, house music, rhythm and blues, soul, J-pop"
WfGR__QrMxk,Diamanti e caramelle,Stadio,362006.0,2011.0,
EZGTPn7CBvM,'Nfaccia,Vale Lambo,361970.0,2020.0,trap music
yFzJInAINxA,36 Degrees,Placebo,361943.0,1996.0,alternative rock
RnBztptGv1Y,Sestri na Dyavola,Magda,361906.0,2016.0,folk-pop
nfbIurCQv2s,Lettera 22,Cugini di Campagna,361747.0,2023.0,
bBnihNlc-vI,"Me, Myself and (I)",Darren Hayes,361539.0,2007.0,pop music
Nz2JEmKvixE,Clap Yo Hands,Naughty by Nature,361486.0,1995.0,hip hop music
YYYsUhgmQKo,ESCADA DO PRÉDIO,Marina Sena,361448.0,2024.0,
4n-qTkorPlY,Uknowhowwedu,Bahamadia,361444.0,1995.0,hip hop music
MvqjIrDPrYc,Woow,La Rappresentante di Lista,361407.0,2019.0,
655YUN61hXs,Call on Me,Chicago,361309.0,1974.0,soft rock
YJuEmVUCIXk,Assenza,Gianna Nannini,360941.0,2020.0,
riRKdjSoeLY,Nimmi Nimmi,Overload,360884.0,2014.0,
LDtbXxemnPw,Love Can't Turn Around,Farley Keith,360864.0,1986.0,house music
A9k3JcrVg2U,Femme que j'aime,Jean-Luc Lahaye,360769.0,1982.0,variety
33nWmscQGLw,Rain / Bridge over Troubled Water,Anthony Callea,360764.0,2005.0,soft rock
ENHbr2vNlRI,Lucia (Stay with Me),Liberato,360714.0,2024.0,electronic music
7oAlLvQIKYE,Everybody Wants to Be Like You,Snow,360677.0,2000.0,pop music
xqVotjkej-Q,Tutta la voglia di vivere,Fabrizio Moro,360064.0,2023.0,pop music
5QKmOJl4GXQ,Accelerator,Pain of Salvation,359893.0,2020.0,progressive metal
UK6rZzzjl9c,Space Invaders,Hit'n'Hide,359878.0,1998.0,bubblegum dance
KJQy1Waj_cY,Canary Yellow,Haken,359634.0,2020.0,progressive rock
O86BYcAHuD4,Pull Me Through,Royal Blood,359463.0,2023.0,piano rock
w3M8I80TJTM,Samsara,Gata Cattana,359280.0,2016.0,hip hop music
knJCjwZFTgw,Never Undo,Morcheeba,359171.0,2018.0,
eT_FJHM-Qhs,Love Dies Young,Foo Fighters,359142.0,2021.0,hard rock
HUoVqI-L27k,1996 La stagione del rumore,Levante,358989.0,2018.0,
rIBXPQVuq0I,Le cose cambiano (lcc),Massimo Pericolo,358973.0,2023.0,hip hop music
A6abgySWCWo,Q30527423,Dikla,358932.0,2016.0,pop music
P4Shc2E_k1c,Youthless,Beck,358393.0,2008.0,alternative rock
JSs03Sp-4ME,Lonely Planet,Dorians,358359.0,2013.0,rock music
P5MsfvX5-dA,Raise It Up,Slum Village,358339.0,2001.0,hip hop music
IQ27JHhR3Ug,Bridges,Alika Milova,358180.0,2022.0,ballad
Ph7iIpjkC0w,Fare su,Frah Quintale,358100.0,2017.0,
_Rdn8oY94w8,Solo,Negramaro,358050.0,2003.0,pop rock
ptvIxIgKmWk,Dónde Estarás,Ricky Martin,357825.0,1997.0,Latin pop
Nfql0PyA8D0,Blackest Eyes,Porcupine Tree,357724.0,2003.0,progressive metal
kPpuEgAZ2rQ,S.O.S (The Tiger Took My Family),Jonny Jakobsen,357642.0,1998.0,bubblegum dance
1SZB_IQZOtI,In tutto l'universo,Modà,357075.0,2022.0,pop music
Dz9y0yVjbks,Q121223805,None,356856.0,1996.0,
EgxDF41qbSI,Pornobisogno,Management,356798.0,2012.0,
pQPB4OUOUVA,An Olive Grove Facing the Sea,Snow Patrol,356752.0,2009.0,indie rock
8stGR9hvXIQ,Q120151389,None,356732.0,1996.0,
xsVg7mHPUug,What Freedom Feels Like,Cody Carnes,356709.0,2017.0,contemporary Christian music
u8zoXcdxhZs,Here Comes The Hammer,MC Hammer,356697.0,1991.0,
JSOR85cP9jM,Whoomp! (There It Is),Tag Team,356646.0,1993.0,"hip hop music, pop music, Miami bass, bass music"
aK2YiJz1Sho,Ricominciare ancora,Arisa,356440.0,2020.0,synth-pop
6p29zEH6OxY,Silver Night,The Rasmus,356397.0,2017.0,alternative rock
Dt4D9VDplrI,Who Is Afraid of Gender?,Romina Falconi,355856.0,2016.0,dance-pop
XvX5qP0BB9U,In My Lifetime,Jay-Z,355599.0,1995.0,rap
kOAd2dwuhAc,Regret,New Order,355175.0,1993.0,"alternative rock, pop rock, alternative dance"
n7M-GPirkFs,Ogni giorno di più,Gazosa,355120.0,2002.0,
8LeXWViedMA,Il foglietto col tuo nome,Modà,354742.0,2023.0,
HDvJw2zfjyg,Zero,Mahmood,354278.0,2021.0,pop music
I0Qq5wJOn7c,Ai No Corrida,Uniting Nations,354137.0,1980.0,
5S1O3D8Q7_A,Stay,No Devotion,353928.0,2014.0,alternative rock
BpaAcIovUtk,When Love Comes to Town,B. B. King,353539.0,1989.0,blues rock
YC0gF0jZgxs,Q120825512,Chava Alberstein,352780.0,1969.0,
Zh73e97BW_8,Feel the Passion,Aurela Gaçe,352133.0,2011.0,pop music
YLAy2pwXWW4,Why Won't You Make Up Your Mind?,Tame Impala,352075.0,2011.0,psychedelic rock
rOGpyV-hHtw,Lady,Styx,352021.0,1973.0,hard rock
paHyQ897fFI,All I Need to Know,Emma Bunton,351457.0,2007.0,soul
h843f2GXie0,Let It Fade,Jeremy Camp,351422.0,2008.0,contemporary Christian music
Zt9FAi6RjuU,Q115864438,None,351250.0,2022.0,
aYkhWgdYtjk,Eaten Alive,Diana Ross,350908.0,1985.0,
7D3pNVq0Em0,Sognando Cracovia,Romina Falconi,350792.0,2014.0,pop music
PweftMwBMzU,Slippery When Wet,Nyanda,350633.0,2013.0,reggae
YMkvPGDvUmM,Samo,Yunona,350467.0,2019.0,folk-pop
B5hBZC-SIsE,Look Away,Sebastian Rejman,350030.0,2019.0,pop music
te8O4d-Cf7E,Nuvola,Holden,349715.0,2023.0,pop music
fNURDlSJr68,Roman in Moscow,Nicki Minaj,349536.0,2011.0,hardcore hip hop
gfhKcQAc-DM,Sangria,Anna Tatangelo,349462.0,2021.0,pop music
AwW35KQh2Yk,Crawl,Atlas (band),349385.0,2007.0,rock music
rKdQ1XFWzqE,"God Has a Voice, She Speaks Through Me",CocoRosie,349196.0,2008.0,alternative hip hop
gZMwkDTONpM,We Don't Play Guitars,Chicks on Speed,348432.0,2003.0,electroclash
yL1GQcbh510,It's Summertime,Morcheeba,348382.0,2018.0,
WPwYNk5cZb0,Sällskapssjuk,Per Gessle,348348.0,2024.0,pop music
bDfpFoTCl1Q,L'odore del mare,Tiromancino,347982.0,2021.0,pop music
9IBLE6bOF5g,Beatrice,Annalisa,347838.0,2024.0,pop music
mQlS5iprNRU,Fluorescent,Pet Shop Boys,347601.0,2014.0,electronic music
G4I9fzbrExg,Stronger Than That,Cliff Richard,347560.0,1990.0,pop music
3yLOSy2bBxk,Get It Back,Pearl Jam,347441.0,2020.0,rock music
H_4r6zv-vBM,Stella,Giorgio Poi,347427.0,2019.0,
8cZT4vYiMxU,One More Astronaut,I Mother Earth,347362.0,1996.0,funk metal
TfV2LoU4ftI,Love Soul Matter,Gotthard,347148.0,1997.0,
ur2znWplyiM,Rockafella,Redman,347086.0,1994.0,East Coast hip hop
TId42l2Bbfw,Best Song Ever,Benji & Fede,346550.0,2013.0,
M4mTrknta40,Under the Influence,Elle King,346332.0,2015.0,
76u8h0gjd-Y,Our Time Is Now,Gojira,346213.0,2022.0,groove metal
HFs5V9fKiEA,Light of Gold,Skye | Ross,346026.0,2016.0,
d0GAsYpxvlo,Someone,The Rembrandts,345760.0,1991.0,
TIxtsiON7dg,We Fall In Love,Lamb,345457.0,2014.0,
bR6BAWvfffk,Ain't My Beating Heart,Ten Sharp,345410.0,1991.0,
lkAAPcMvg4c,Bébé requin,France Gall,345377.0,1967.0,
9rHPpIwdXGo,Erase/Rewind,Sabrina Salerno,345118.0,2008.0,
pkOexTc4blU,Q110401729,None,345025.0,2021.0,
yBDG_kLz3AI,Don't Lie,Global Icon,344873.0,2013.0,hip hop music
eDlnzhBH0dA,Like This,Eve,344813.0,2007.0,rhythm and blues
wKXQhFXlFs4,Pana-vision,The Smile,344789.0,2022.0,alternative rock
BbL9Vsobx8I,We're All Going To Die,Malcolm Middleton,344779.0,2007.0,
QFI0UuGnsgE,Q83480938,Shlomo Artzi,344755.0,1986.0,
mKvKNLvpo4c,Jesus or a Gun,Fuel,344726.0,1999.0,hard rock
DUCj66lPlZs,Ho visto un Dio,Cosmo,344662.0,2013.0,
LcG-6cNwRF8,Labyrinth,Sons of Apollo,344605.0,2019.0,progressive metal
aYa_fjA5E9k,You Never Gave Up on Me,Crystal Gayle,344477.0,1982.0,country music
gsMiig9-jGA,Revival,Immanuel Casto,344457.0,2011.0,Italo disco
I1W7Jd5W28M,Tchi-Cum-Bah,Superbus,344422.0,2002.0,pop rock
zIZkvhiOUU8,The Skeleton Key - Omega Alive -,Epica,344239.0,2021.0,symphonic metal
Zo-IlcrDrw4,Tomorrow's World,Matt Bellamy,343961.0,2020.0,new age music
aYClBSUaYB0,Squeeze #1,None,343743.0,-1.0,Trap
eJ1Y5QSmmAc,Feelin' Alright,Len,343738.0,1999.0,alternative rock
eWXlSebdnzM,Stay,Destine,343712.0,2011.0,pop-punk
nrudnbUoYAw,Peek-a-Boo!,Devo,343451.0,1982.0,new wave
TV8tltjrVxI,Brittish,Alex Britti,342931.0,2020.0,pop music
o1OYhMyfzDg,Stumblin' In,Chris Norman,342635.0,1978.0,"soft rock, pop rock"
23YiX8UgT_Q,Living in F E A R,Marillion,342326.0,2016.0,neo-prog
ggPB8O-OJNg,Living in F E A R,Marillion,342326.0,2016.0,neo-prog
Sn-rJbAH2S4,Pasolini,Selton,341674.0,2019.0,
dIM5P3UNxnI,Children of the Universe,Molly Smitten-Downes,341608.0,2014.0,indie pop
D-kl_I8E0kA,Moonpeopole,Devin Townsend,341434.0,2022.0,
3tD7YrvAVCg,O2,Orange Range,341332.0,2008.0,J-pop
ZpI9BQwOvoo,Never No More,Souls of Mischief,341207.0,1994.0,hip hop music
VTuSWpjorX8,Kissing My Song,Indochine,341030.0,1996.0,pop rock
lfC1qFpskyg,Dreamland,Émilie Simon,340835.0,2009.0,electropop
5A1PxeEcVxY,Stay with Me,Gigi D'Agostino,340656.0,2011.0,
EVcwNzosi-s,Someone Else Not Me,Duran Duran,340424.0,2000.0,pop rock
HiOi-KSiGM0,Computer Games,Mi-Sex,340338.0,1979.0,synth-pop
c0CqS1VKkGc,Q75839697,Lazza,340142.0,2013.0,
TwusGdeb818,Enjoy the Silence 04,Depeche Mode,340094.0,2004.0,electronic rock
Tu2xJR2yOUk,Yeah! Yeah! Yeah!,Oaktown's 3.5.7,339934.0,1989.0,hip hop music
h9OVPnrVoPA,Give It All You Got,Ultra Naté,339858.0,2007.0,
ZGWSQ1yupZk,In the Zone,Ivy Queen,339832.0,1999.0,hip hop music
I8K02hqnBxE,Fall to Ascend,Sons of Apollo,339556.0,2019.0,progressive metal
dixUG46UEI4,L'urlo di Munch,Tecla Insolia,339537.0,2021.0,pop music
lIxcEOS14u0,Angel in the Night,Basshunter,339077.0,2008.0,Eurodance
FyOnxPc1VdM,Give Me Just a Little More Time,Chairmen of the Board,339013.0,1970.0,soul
GLnit41LGd4,Non vado via,Arisa,338815.0,2023.0,pop music
tXc-TjOUBPo,Unintended (Acoustic Version),Matt Bellamy,338656.0,2020.0,acoustic music
Kz_NZ-fxuHA,Easy,Baby K,338401.0,2022.0,dance-pop
wsyLIyrYXl4,Q97209039,Yermi Kaplan,338098.0,1996.0,
Y86vhKbQch8,Killer Star,Immanuel Casto,337525.0,2011.0,"electronic music, Italo disco"
cjJ3Ywl__Cw,Now Is the Time,Jolin Tsai,337289.0,2014.0,pop music
dMfRJofGyIs,Bones,The Rasmus,336847.0,2021.0,alternative rock
qkVVI3j0z80,Aukera Berriak,En Tol Sarmiento,336773.0,2019.0,pop music
kKkFyaRpfUo,I Still Believe in Christmas,Anne Wilson,336507.0,2021.0,"contemporary Christian music, Christmas music"
fgOpFIm1mt4,Niente di strano,Giorgio Poi,336291.0,2016.0,
Xw0LyxMw2go,Tout,Rick Allison,336149.0,1997.0,French pop
_P7kgtUt-e0,Suddenly,LeAnn Rimes,336104.0,2003.0,pop rock
jODb-79V-b4,Magari no,Tommaso Paradiso,336090.0,2021.0,pop music
BWI0IlsdS5s,Strong Enough to Bend,Tanya Tucker,335638.0,1988.0,country music
yXi6hg90LUU,4 AM,Cherry Ghost,335232.0,2007.0,indie rock
1B6XnUMo6wE,Graffiti,Gackt,334901.0,2011.0,J-pop
cwYB-DVS27k,Shocked,Kylie Minogue,334771.0,1991.0,dance-pop
Bhk96GsPk90,On the Lam,Kele Okereke,334717.0,2010.0,electronica
h46MfHoS2t4,Inspiegabile,Francesco Renga,334404.0,2023.0,pop music
5mFk5DnOJ2Q,Q16569994,Max Pezzali,334360.0,2013.0,
lKwaBJmSUps,This Human Equation,Ayreon,334160.0,2020.0,progressive rock
zcAV7-b9wMQ,Where I'm Standing Now,Brandon Lake,334090.0,2021.0,contemporary worship music
ERlqbfEi9vU,Where I'm Standing Now,Brandon Lake,334090.0,2021.0,contemporary worship music
IMPAfIdXi98,Where I'm Standing Now,Brandon Lake,334090.0,2021.0,contemporary worship music
7enVPz6fvGo,When Something Stands for Nothing,Headstones,334004.0,1993.0,rock music
EPJsNVBWb8c,Faces,Run-DMC,333901.0,1991.0,hip hop music
tr7Q67HGNDk,Solomon Gundie,Amanda Lear,333842.0,1980.0,ska
Ku9vB1TiOAI,Q107028269,Mashina,333571.0,1988.0,
kEDUIi_XEsw,"Goeiemorgen, morgen",Nicole & Hugo,333444.0,1971.0,pop music
MkzaFujVJFI,Kelle mä soitan,Ilta,333363.0,2021.0,pop music
CY7hL_CJxL4,Indelebile,Fasma,333214.0,2021.0,
6hPAZ5gMfsE,Get in Line,Barenaked Ladies,333150.0,1999.0,alternative rock
TXngc0KK0Z8,We Are the World,Twenty 4 Seven,332207.0,1996.0,Eurodance
_dQ2Bgz2Zms,Human,Oscar Zia,331900.0,2016.0,
1dCqUjRnZr0,Dig,Incubus,331774.0,2006.0,alternative rock
FqwSLCKXHWo,L'Instinct,Johnny Hallyday,331653.0,2002.0,
RQtYbR8vMdo,Nothin',The Jackson 5,331438.0,1989.0,
zOYhiWjrZeA,IDK About You,Fever Ray,330831.0,2017.0,footwork
ryTENVbiDik,Pugni in tasca,Frankie Hi-NRG MC,330672.0,2008.0,hip hop music
T2wbLcBgGoI,Pugni in tasca,Frankie Hi-NRG MC,330672.0,2008.0,hip hop music
MwLqEAkiwMA,Ho fatto un selfie,Edoardo Bennato,330279.0,2019.0,
XRldqdKc4rM,Quel bar,Ariete,330025.0,2019.0,
9BpecWHUNmU,Q121618355,None,329879.0,2016.0,
PS-fLQp-Mp0,Testify,M People,329637.0,1998.0,house music
g0UvPm76ah4,Mean That Much,Rudimental,329465.0,2019.0,deep house
2Z89XMd5ac8,Ubriaco di te,Dargen D'Amico,329448.0,2022.0,pop music
lWRR5kdzpE0,Strong Heart,Mai Kuraki,329441.0,2011.0,J-pop
GT7LIeKbXsY,Milioni di giorni,Niccolò Fabi,328707.0,2006.0,pop music
-ee_7ITWRZk,Pressure,Youngblood Hawke,328624.0,2014.0,indie rock
ZPRVbTqdIXI,Guerre fredde,Stabber,328540.0,2020.0,indie pop
4qF_X5OtkDM,La Bete et la Belle,Amanda Lear,328379.0,2011.0,electropop
7fFFpHQlzOc,Wanted Dead or Alive,Tupac Shakur,328372.0,1997.0,gangsta rap
Ns03D4sopYo,Moving On,Adonxs,328324.0,2022.0,pop music
WhvquZvliEk,Comincia lo show,Modà,328220.0,2021.0,pop music
dn0v-ionMbY,Q121301462,None,328130.0,2022.0,
mmXuWZiiTTk,Una canzone come gli 883,Cimini,328008.0,2020.0,
LEWhcqgd3Cs,Englishman/African In New York,Sting,327979.0,2021.0,pop music
96g7EyjMQoI,Neene Neene,Palak Muchhal,327882.0,-1.0,"filmi music, folk-pop"
-UUSUrr6zyo,Chokehold,Sleep Token,327476.0,2023.0,alternative metal
YQl-Q8fkwIw,Bella ciao,None,327474.0,-1.0,
Gd2U09FQ4k0,Jasaten Duguna,Brigade Loco,327141.0,2017.0,punk rock
wx5v0yxiGMY,Q121600192,None,327017.0,2000.0,
GWDwy19AV5Y,Ultimo capodanno,Zero Assoluto,327013.0,1999.0,hip hop music
nImxvi-_bHs,Yo Te Miré,Tres Apenas Como Eso,326987.0,2002.0,Latin music
uhXDz_ZTMfQ,Justice for All,J6 Prison Choir,326950.0,2023.0,
R73iEOvkr10,Cool Jerk,The Capitols,326888.0,1966.0,rhythm and blues
